model,tau_steps,tau_minutes,patient_id,precision,recall,f1,f2,tp,fp,fn
lstm_event,2,10,85116,0.033039647577092435,0.7894736842104848,0.0634249471458771,0.14150943396226282,15,439,4
lstm_event,2,10,85117,0.13425925925925894,0.9999999999999827,0.23673469387755006,0.4367469879518039,58,374,0
lstm_event,2,10,85118,0.4035874439461874,0.9890109890109836,0.5732484076433103,0.7666098807495707,180,266,2
lstm_event,2,10,85119,0.16129032258064388,0.9090909090908679,0.2739726027397223,0.4716981132075361,20,104,2
lstm_event,2,10,85120,0.06896551724137694,0.22222222222219754,0.10526315789473131,0.15384615384614203,2,27,7
lstm_event,2,10,85121,0.10294117647058798,0.9545454545454328,0.18584070796460095,0.3595890410958873,42,366,2
lstm_event,2,10,85122,0.04557640750670229,0.809523809523771,0.08629441624365437,0.18599562363238306,17,356,4
lstm_event,2,10,85123,0.3442622950819658,0.9999999999999881,0.5121951219512163,0.7241379310344765,84,160,0
lstm_event,2,10,85124,0.17469879518072184,0.9999999999999656,0.2974358974358944,0.5141843971631115,29,137,0
lstm_event,2,10,85125,0.19642857142856968,0.8148148148147847,0.31654676258992354,0.4999999999999886,22,90,5
lstm_event,2,10,85126,0.0,0.0,0.0,0.0,0,162,0
lstm_event,2,10,85201,0.11042944785276006,0.9999999999999445,0.1988950276243072,0.38297872340424716,18,145,0
lstm_event,2,10,85202,0.08737864077669819,0.9999999999998889,0.16071428571428284,0.323741007194233,9,94,0
lstm_event,2,10,85204,0.30097087378640486,0.8857142857142604,0.44927536231883397,0.6378600823045136,31,72,4
lstm_event,2,10,85207,0.15890410958904064,0.9999999999999827,0.2742316784869963,0.4857621440535972,58,307,0
lstm_event,2,10,85208,0.08011869436201756,0.999999999999963,0.14835164835164755,0.3033707865168505,27,310,0
lstm_event,2,10,85209,0.18125960061443905,0.9915966386554539,0.3064935064935057,0.5235137533274156,118,533,1
lstm_event,2,10,85211,0.2521739130434761,0.9666666666666345,0.3999999999999945,0.6170212765957316,29,86,1
lstm_event,2,10,85214,0.057644110275689074,0.9999999999999566,0.10900473933649235,0.23421588594704446,23,376,0
lstm_event,2,10,85215,0.1249999999999995,0.9999999999999687,0.22222222222222066,0.41666666666666125,32,224,0
lstm_event,2,10,85216,0.14893617021276573,0.9999999999999906,0.2592592592592586,0.46666666666666456,105,600,0
lstm_event,2,10,85217,0.06603773584905598,0.3888888888888673,0.11290322580644979,0.19662921348314055,7,99,11
lstm_event,2,10,85218,0.19174041297935046,0.9999999999999847,0.3217821782178202,0.5425709515859721,65,274,0
lstm_event,2,10,85219,0.03030303030303,0.9999999999996666,0.05882352941176356,0.13513513513512904,3,96,0
lstm_event,2,10,85220,0.3201970443349738,0.9999999999999847,0.4850746268656681,0.7019438444924331,65,138,0
lstm_event,2,10,85221,0.06603773584905598,0.9999999999998571,0.12389380530973232,0.2611940298507365,7,99,0
lstm_event,2,10,85222,0.16444444444444406,0.9999999999999866,0.2824427480916019,0.49597855227881704,74,376,0
lstm_event,2,10,85224,0.14341085271317772,0.9999999999999729,0.2508474576271169,0.45566502463053615,37,221,0
lstm_event,3,15,85101,0.05381165919282487,0.9999999999999166,0.1021276595744672,0.22140221402213614,12,211,0
lstm_event,3,15,85102,0.113247863247863,0.9999999999999811,0.2034548944337804,0.3897058823529383,53,415,0
lstm_event,3,15,85104,0.09202453987730005,0.9999999999999333,0.16853932584269476,0.33632286995514943,15,148,0
lstm_event,3,15,85105,0.19877675840978562,0.9027777777777716,0.32581453634085134,0.5284552845528434,130,524,14
lstm_event,3,15,85106,0.23891625615763487,0.9999999999999898,0.3856858846918474,0.6108312342569231,97,309,0
lstm_event,3,15,85107,0.061643835616438214,0.9642857142856799,0.11587982832617975,0.2454545454545432,27,411,1
lstm_event,3,15,85111,0.00874635568513117,0.9999999999996666,0.017341040462427647,0.042253521126759966,3,340,0
lstm_event,3,15,85112,0.10638297872340369,0.99999999999995,0.19230769230769046,0.373134328358202,20,168,0
lstm_event,3,15,85116,0.03744493392070476,0.7083333333333038,0.07112970711297041,0.1545454545454531,17,437,7
lstm_event,3,15,85117,0.15509259259259223,0.9852941176470444,0.2679999999999989,0.4758522727272694,67,365,1
lstm_event,3,15,85118,0.4349775784753353,0.9897959183673419,0.604361370716509,0.7886178861788585,194,252,2
lstm_event,3,15,85119,0.17741935483870824,0.8461538461538136,0.2933333333333294,0.4824561403508666,22,102,4
lstm_event,3,15,85120,0.1034482758620654,0.24999999999997916,0.146341463414627,0.19480519480518219,3,26,9
lstm_event,3,15,85121,0.1127450980392154,0.9387755102040625,0.20131291028446296,0.38079470198675175,46,362,3
lstm_event,3,15,85122,0.05361930294906152,0.7999999999999681,0.10050251256281356,0.2114164904862557,20,353,5
lstm_event,3,15,85123,0.36885245901639196,0.9999999999999889,0.5389221556886196,0.7450331125827754,90,154,0
lstm_event,3,15,85124,0.19879518072289037,0.9999999999999697,0.3316582914572831,0.5536912751677759,33,133,0
lstm_event,3,15,85125,0.2142857142857124,0.7741935483870719,0.335664335664331,0.5084745762711756,24,88,7
lstm_event,3,15,85126,0.0,0.0,0.0,0.0,0,162,0
lstm_event,3,15,85201,0.12883435582822006,0.9999999999999525,0.22826086956521488,0.4251012145748902,21,142,0
lstm_event,3,15,85202,0.10679611650485334,0.9999999999999091,0.19298245614034748,0.3741496598639329,11,92,0
lstm_event,3,15,85204,0.32038834951456,0.8048780487804681,0.458333333333327,0.617977528089876,33,70,8
lstm_event,3,15,85207,0.18082191780821866,0.985074626865657,0.3055555555555541,0.5213270142180053,66,299,1
lstm_event,3,15,85208,0.09792284866468813,0.9999999999999697,0.17837837837837742,0.35181236673773614,33,304,0
lstm_event,3,15,85209,0.20122887864823316,0.9776119402985002,0.33375796178343864,0.5518112889637719,131,520,3
lstm_event,3,15,85211,0.278260869565215,0.9411764705882075,0.4295302013422762,0.6374501992031746,32,83,2
lstm_event,3,15,85214,0.06265664160400987,0.99999999999996,0.11792452830188624,0.2505010020040055,25,374,0
lstm_event,3,15,85215,0.14062499999999944,0.9999999999999721,0.24657534246575175,0.4499999999999944,36,220,0
lstm_event,3,15,85216,0.16453900709219835,0.9999999999999915,0.2825822168087691,0.4961505560307935,116,589,0
lstm_event,3,15,85217,0.07547169811320684,0.39999999999998004,0.12698412698412498,0.21505376344085447,8,98,12
lstm_event,3,15,85218,0.21533923303834743,0.9864864864864732,0.35351089588377554,0.5748031496062946,73,266,1
lstm_event,3,15,85219,0.04040404040404,0.99999999999975,0.07766990291261985,0.17391304347825332,4,95,0
lstm_event,3,15,85220,0.3596059113300475,0.9999999999999863,0.528985507246373,0.73737373737373,73,130,0
lstm_event,3,15,85221,0.07547169811320684,0.999999999999875,0.14035087719297998,0.28985507246375763,8,98,0
lstm_event,3,15,85222,0.1822222222222218,0.9999999999999879,0.3082706766917282,0.5269922879177344,82,368,0
lstm_event,3,15,85224,0.16279069767441795,0.9999999999999761,0.2799999999999981,0.4929577464788674,42,216,0
lstm_event,4,20,85101,0.058295964125560276,0.9285714285713622,0.10970464135021005,0.23297491039426105,13,210,1
lstm_event,4,20,85102,0.13034188034188005,0.9999999999999836,0.23062381852551894,0.42837078651685095,61,407,0
lstm_event,4,20,85104,0.11042944785276006,0.9999999999999445,0.1988950276243072,0.38297872340424716,18,145,0
lstm_event,4,20,85105,0.22018348623853176,0.8780487804877996,0.3520782396088011,0.5496183206106849,144,510,20
lstm_event,4,20,85106,0.263546798029556,0.9999999999999907,0.4171539961013629,0.641486810551555,107,299,0
lstm_event,4,20,85107,0.06849315068493135,0.9374999999999707,0.12765957446808457,0.26501766784452063,30,408,2
lstm_event,4,20,85111,0.011661807580174892,0.99999999999975,0.023054755043227532,0.05571030640668446,4,339,0
lstm_event,4,20,85112,0.11702127659574406,0.9565217391303933,0.2085308056872018,0.39285714285713585,22,166,1
lstm_event,4,20,85116,0.04185022026431709,0.6551724137930809,0.07867494824016531,0.16666666666666521,19,435,10
lstm_event,4,20,85117,0.1736111111111107,0.9615384615384492,0.2941176470588224,0.5040322580645127,75,357,3
lstm_event,4,20,85118,0.4573991031390124,0.9760765550239188,0.6229007633587768,0.7956318252730077,204,242,5
lstm_event,4,20,85119,0.19354838709677263,0.7999999999999734,0.31168831168830763,0.4918032786885146,24,100,6
lstm_event,4,20,85120,0.13793103448275387,0.2666666666666489,0.18181818181817355,0.2247191011235829,4,25,11
lstm_event,4,20,85121,0.12254901960784283,0.9259259259259087,0.21645021645021548,0.40064102564102244,50,358,4
lstm_event,4,20,85122,0.061662198391420744,0.7931034482758348,0.11442786069651684,0.23517382413087692,23,350,6
lstm_event,4,20,85123,0.39344262295081806,0.9999999999999897,0.564705882352938,0.7643312101910769,96,148,0
lstm_event,4,20,85124,0.21686746987951677,0.9729729729729466,0.35467980295566154,0.573248407643303,36,130,1
lstm_event,4,20,85125,0.23214285714285507,0.7428571428571216,0.35374149659863463,0.5158730158730056,26,86,9
lstm_event,4,20,85126,0.0,0.0,0.0,0.0,0,162,0
lstm_event,4,20,85201,0.14723926380368008,0.9999999999999584,0.2566844919786069,0.4633204633204544,24,139,0
lstm_event,4,20,85202,0.1262135922330085,0.9999999999999231,0.2241379310344789,0.419354838709664,13,90,0
lstm_event,4,20,85204,0.32038834951456,0.7021276595744531,0.4399999999999942,0.5670103092783408,33,70,14
lstm_event,4,20,85207,0.2027397260273967,0.973684210526303,0.3356009070294769,0.5530642750373651,74,291,2
lstm_event,4,20,85208,0.1157270029673587,0.9999999999999744,0.2074468085106372,0.3955375253549655,39,298,0
lstm_event,4,20,85209,0.21812596006144358,0.959459459459453,0.3554443053817262,0.5711987127916309,142,509,6
lstm_event,4,20,85211,0.3043478260869539,0.921052631578923,0.4575163398692751,0.6554307116104746,35,80,3
lstm_event,4,20,85214,0.06766917293233066,0.999999999999963,0.12676056338028108,0.2662721893491098,27,372,0
lstm_event,4,20,85215,0.1562499999999994,0.9999999999999749,0.27027027027026845,0.4807692307692249,40,216,0
lstm_event,4,20,85216,0.18014184397163094,0.9999999999999921,0.3052884615384608,0.523495465787302,127,578,0
lstm_event,4,20,85217,0.0849056603773577,0.4090909090908905,0.14062499999999784,0.23195876288659195,9,97,13
lstm_event,4,20,85218,0.23303834808259516,0.9634146341463298,0.37529691211401245,0.5922038980509701,79,260,3
lstm_event,4,20,85219,0.05050505050505,0.9999999999997999,0.09615384615384431,0.21008403361343655,5,94,0
lstm_event,4,20,85220,0.3842364532019686,0.9873417721518863,0.5531914893616983,0.7514450867051952,78,125,1
lstm_event,4,20,85221,0.0849056603773577,0.9999999999998889,0.15652173913043205,0.31690140845069303,9,97,0
lstm_event,4,20,85222,0.19999999999999954,0.9999999999999889,0.3333333333333321,0.5555555555555521,90,360,0
lstm_event,4,20,85224,0.17829457364341014,0.9787234042552982,0.30163934426229305,0.5156950672645682,46,212,1
lstm_event,5,25,85101,0.06278026905829569,0.8749999999999454,0.1171548117154802,0.243902439024386,14,209,2
lstm_event,5,25,85102,0.1474358974358971,0.9999999999999856,0.2569832402234627,0.46370967741935176,69,399,0
lstm_event,5,25,85104,0.12269938650306673,0.9523809523809071,0.21739130434782375,0.4048582995951335,20,143,1
lstm_event,5,25,85105,0.23853211009174274,0.852459016393438,0.37275985663082345,0.5627705627705608,156,498,27
lstm_event,5,25,85106,0.2881773399014771,0.9999999999999915,0.4474187380497115,0.6693363844393554,117,289,0
lstm_event,5,25,85107,0.07534246575342449,0.9166666666666412,0.13924050632911333,0.2835051546391728,33,405,3
lstm_event,5,25,85111,0.014577259475218615,0.9999999999997999,0.028735632183907876,0.068870523415977,5,338,0
lstm_event,5,25,85112,0.12234042553191425,0.8846153846153506,0.21495327102803538,0.39383561643834936,23,165,3
lstm_event,5,25,85116,0.04625550660792941,0.6176470588235112,0.08606557377049144,0.17796610169491375,21,433,13
lstm_event,5,25,85117,0.19212962962962918,0.9431818181818076,0.319230769230768,0.5293367346938742,83,349,5
lstm_event,5,25,85118,0.4820627802690572,0.9684684684684641,0.6437125748502975,0.805847076461766,215,231,7
lstm_event,5,25,85119,0.20161290322580483,0.7352941176470371,0.3164556962025276,0.48076923076922146,25,99,9
lstm_event,5,25,85120,0.17241379310344235,0.27777777777776236,0.21276595744679946,0.2475247524752353,5,24,13
lstm_event,5,25,85121,0.12745098039215655,0.8813559322033748,0.2226980728051382,0.403726708074531,52,356,7
lstm_event,5,25,85122,0.0670241286863269,0.7575757575757346,0.1231527093596053,0.24752475247524505,25,348,8
lstm_event,5,25,85123,0.4139344262295065,0.9999999999999901,0.5855072463768082,0.779320987654315,101,143,0
